Latitude,Longitude,OBJECTID,PARK_ID,FACILITYID,Name,Address,Washroom,Picnic Table,Zip Line,Baby Swing,Water Play,Water Fountain,Fenced area,Accessibility,Base,Parking,Note
45.3201897,-75.8926452,13,112,31154,Billy Bishop Park,1 Bishops Mills Way,No,No,No,No,Splash Pad,No,No,None,Sand,Yes,Street parking. Park is two blocks away from the library which has a parking lot and indoor washrooms.
45.3860957,-75.7297448,751,467,56867,Harrold Place Park,1 Harrold Place,Yes - Permanent,Yes - Covered,No,Yes,Splash Pad,No,Yes,TBD,TBD,TBD,
45.3983982,-75.6928992,338,373,31478,Capital Park,10 Ella Street,No,Yes - Not Covered,No,Yes,None,No,No,None,Sand,TBD,"A decent sized field for playing field games. Large spider web climbing structure, tire swing and a huge seesaw. Partially shaded park most of the day."
45.3423197,-75.7410319,1604,754,31858,Oakview Park,10 Oakview Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2601701,-75.9267328,32,1160,32265,Alexander Grove Park,10 Warner Colpitts Lane,Yes - Seasonal,No,No,Yes,None,No,Yes,None,Sand,Yes,Near walking trail
45.2812595,-75.8724245,920,2469,34658,Kristina Kiss Park,100 Akerson Road,Yes - Seasonal,Yes - Covered,No,Yes,Splash Pad,No,No,TBD,TBD,Yes,
45.4528172,-75.662437,1329,132,31175,Manor Park,100 Braemar Street,TBD,TBD,TBD,Yes,Splash Pad,TBD,Yes,TBD,TBD,TBD,
45.3869773,-75.6889644,120,134,31180,Brewer Park,100 Brewer Way,Yes - Seasonal,Yes - Covered,Yes,Yes,Splash Pad,Yes - Seasonal,No,Accessible swing,Multiple,Yes,
45.294492,-75.9038763,703,1157,32264,Walter Baker Park,100 Charlie Rogers Place,TBD,TBD,TBD,Yes,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.4696753,-76.2053169,23,2458,32248,Egbert Reitsma Parkette,100 Clifford Campbell Street,Yes - Permanent,No,No,Yes,None,No,No,Accessible swing,Mulch,Yes,
45.2778858,-75.7662326,1368,383,31498,Mowat Farm Park,100 Fable Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2769313,-75.7122657,956,1652,32481,Grovehurst Park,100 Grovehurst Drive,TBD,TBD,TBD,TBD,TBD,TBD,No,TBD,TBD,TBD,
45.3241827,-75.583471,683,2625,57551,Bert Dowler Park,100 Highgarden Terrace,TBD,Yes - Covered,No,Yes,Splash Pad,No,No,Accessible swing,Sand,Yes,
45.352483,-75.6968546,1643,609,31733,Geoff Wightman Park,100 Kamloops Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4661111,-75.4464385,838,1333,32838,Cumberland Millennium Sports Park,100 Millennium Boulevard,TBD,TBD,TBD,Yes,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.3755029,-76.3166392,348,1645,32459,Recreational Trail,100 Tapiola Crescent,TBD,TBD,TBD,TBD,TBD,TBD,No,TBD,TBD,TBD,
45.3286679,-75.9019848,633,1700,32791,Beaverbrook Pool Park,1002 Beaverbrook Road,TBD,TBD,TBD,Yes,TBD,TBD,Yes,TBD,TBD,TBD,
45.4029314,-75.7232566,1494,1168,32278,Hintonburg Park,101 Duhamel Street,No,Yes - Not Covered,No,Yes,Splash Pad,No,Yes,Structure with ramp,Sand,No,Proximity to Hintonburg Community Centre. Fenced but not gated.
45.2769344,-75.8864877,265,2484,35135,Blackstone Park,101 Tapadero Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2656678,-75.7551056,478,2395,34628,Barrhaven Mews Park,1010 Andora Avenue,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.3670879,-75.6769605,728,466,31594,Pauline Vanier Park,1015 Harkness Avenue,Yes - Seasonal,Yes - Not Covered,No,Yes,Wading Pool,No,No,None,Sand,Yes,
45.2769895,-75.9334446,426,1741,34646,Pioneer Plains Park,1018 Stittsville Main Street,No,Yes - Covered,No,Yes,None,No,No,None,Sand,Yes,Near water & soccer field
45.3586498,-75.9287899,714,1746,36241,Brookshire Park,1027 Klondike Road,TBD,TBD,TBD,TBD,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.3668902,-75.6351396,1077,1721,32829,Ladybug Park,103 Inverkip Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3166055,-75.8230743,38,36,31054,Arbeatha Park,105 Arbeatha Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.425425,-75.5193566,919,2468,56753,Fountainhead Park,105 Felicity Crescent,TBD,TBD,TBD,Yes,Splash Pad,TBD,Yes,TBD,TBD,TBD,
45.2727219,-75.7282351,188,2481,35439,Panda Park,105 Southam Way,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.4258409,-75.6351461,7,757,31860,Ogilvie North Park,1059 Ogilvie Road,No,Yes - Covered,No,Yes,None,No,No,None,Sand,No,
45.4312615,-75.6353048,1152,300,31362,Cummings Park,1060 Cummings Avenue,No,Yes - Not Covered,No,Yes,Splash Pad,No,No,None,Multiple,Yes,"Ice skating during winter with a little building with a heater to get changed. Basketball, large grass field and diamond to play baseball."
45.4244264,-75.6656751,782,922,35467,Riverside Memorial Park,1063 North River Road,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.3523977,-75.7205556,1544,234,31293,General Burns Park,107 Chesterton Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4721627,-75.5513759,399,972,32078,Father Richard Ward Park,1073 Chablis Park,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.3995391,-75.7114773,360,92,31118,Ev Tremblay Park,108 Beech Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3534263,-76.0510866,1311,541,31075,Huntley Community Centre,108 Juanita Avenue,TBD,TBD,TBD,Yes,Splash Pad,TBD,Yes,TBD,TBD,TBD,
45.2703482,-75.9459154,405,1630,32519,Feed Mill Creek Park,1080 Carp Road,TBD,TBD,TBD,Yes,TBD,TBD,No,TBD,TBD,TBD,
45.322017,-75.4647177,327,1216,32322,Edwards Park,1081 York's Corners Rd,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4873913,-75.5216357,820,581,31703,Roy G. Hobbs Community Centre and Park,109 Larch Crescent,TBD,Yes - Not Covered,No,Yes,None,No,Yes,None,Sand,Yes,Beside community centre and large soccer field and baseball diamond
45.344975,-75.7943427,1462,728,31825,Morrison Park,1095 Morrison Drive,TBD,TBD,TBD,Yes,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.3502245,-75.795495,1400,459,31589,Ruth Wildgen Park,1099 Grenon Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.459506,-75.6143512,319,271,31348,Combermere Park,11 Combermere Lane,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2624739,-75.9361134,431,1539,32379,Crantham Park,11 Crantham Crescent,No,No,No,Yes,None,No,Yes,None,Sand,No,
45.2767685,-75.9192284,1481,322,31395,Amberway Park,11 Denham Way,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.445439,-75.651306,1477,346,31436,Cardinal Glen Park,11 Dunbarton Court,TBD,TBD,TBD,TBD,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.3137175,-75.9192162,288,483,31616,Star Park,11 Highmont Court,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.351085,-75.923369,908,689,32602,McKinley Park,11 McKinley Drive,TBD,TBD,TBD,Yes,TBD,TBD,No,TBD,TBD,TBD,
45.3498546,-75.7216317,1313,885,32001,Redpine Park,11 Redpine Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3346912,-75.6053941,647,484,31618,Kemp Park,11 Robert Kemp Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2824841,-75.7364707,534,1660,32495,Totteridge Park,11 Totteridge Avenue,TBD,TBD,TBD,Yes,TBD,TBD,No,TBD,TBD,TBD,
45.2705355,-75.7335062,1331,2508,35493,Mancini Park,110 Mancini Way,TBD,TBD,TBD,Yes,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.514576,-75.4034726,1669,348,31443,Wilfred Murray Park / R.J. Kennedy Community Hall and Arena,1115 Dunning Road,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4233486,-75.6519463,1015,2618,53447,Lola Park,1122 Lola Street,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.4259915,-75.4854055,1243,1330,32363,Isaie Savage Park,114 Saphir Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3671651,-75.7454727,592,456,31586,Greenlawn Park,1145 Greenlawn Crescent,Yes - Seasonal,Yes - Not Covered,No,Yes,None,No,No,None,Sand,No,
45.3718435,-75.7809435,763,895,58333,McEwen Park,1145 Richmond Road,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.4888969,-75.4764084,638,2485,35473,Royal Ridge Park,115 Challenge Crescent,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.421694,-76.0254834,665,1102,32218,Dunrobin Community Centre,1151 Thomas A. Dolan Parkway,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4740554,-75.5464928,1384,1050,32161,Jeanne D'Arc Park,1155 St. Moritz Court,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4183563,-75.6249325,1074,550,31676,Marchand Park,1157 Kenaston Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3704555,-75.6187062,1379,120,31159,Elizabeth Manley Park,1161 Blohm Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4251469,-76.2604356,1294,310,31369,Galetta Community Centre,119 Darwin Street,TBD,TBD,TBD,Yes,TBD,TBD,Yes,TBD,TBD,TBD,
45.362692,-75.7164529,1296,320,31388,Steve MacLean Park,1190 Deer Park Road,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.35011,-75.9502859,791,2352,57951,Louis Turner Park,1190 Old Second Line Road,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.42873,-75.6305615,1522,758,31862,Ken Steele Park,1195 Ogilvie Road,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.2744093,-75.7059675,1529,1653,32483,Drumlins Park,12 Drumlins Avenue,TBD,TBD,TBD,TBD,TBD,TBD,No,TBD,TBD,TBD,
45.257826,-75.9166543,1576,877,31989,Ralph Street Park,12 Ralphpark Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4384417,-75.6688593,1404,2425,36220,St. Ambroise Park,120 Landry Street,TBD,TBD,TBD,TBD,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.2398493,-75.7314983,371,2507,52535,Guinness Park,120 Ramsgrange Street,No,Yes - Covered,No,Yes,Splash Pad,TBD,No,TBD,Mulch,No,
45.3935835,-75.6681789,246,1720,32820,John Murphy Park,120 Rodney Crescent,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4247375,-75.6133301,152,213,31260,Cedarcroft Park,1200 Cedarcroft Crescent,No,No,Yes,Yes,Splash Pad,Yes,No,TBD,Multiple,No,
45.3784625,-75.7239234,1482,1113,32228,Meadowvale Terrace Park,1205 Trenton Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3756877,-75.6216541,695,1718,32809,Southwood Park,121 Grandpark Circle,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4908471,-75.4950622,418,2479,35423,Joseph Laflamme Park,121 Prestige Circle,TBD,TBD,TBD,Yes,TBD,TBD,Yes,TBD,TBD,TBD,
45.4321519,-75.627798,1343,674,31779,Whiterock Park,1245 Matheson Road,No,No,No,Yes,Splash Pad,No,No,Accessible swing,Mulch,No,
45.2659984,-75.7572174,936,2497,49177,Harthill Way Linear Park,125 Harthill Way,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.2877521,-75.7295324,161,2495,53631,Watershield Park,125 Watershield Ridge,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3648945,-75.6567934,1093,596,31728,Ledbury Park and Pavilion,1250 Ledbury Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.346972,-75.7840673,1149,1022,32142,Kilreen Park,1250 Southwood Drive,TBD,TBD,TBD,Yes,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.3514314,-75.9413687,535,1615,32527,W.C. Bowes Park,1251 Halton Terrace,TBD,TBD,TBD,Yes,Splash Pad,TBD,No,TBD,TBD,TBD,
45.4752745,-75.5255118,1226,1053,32168,Pierre Rocque Park,1257 Joseph-Drouin Avenue,No,TBD,No,Yes,None,No,No,TBD,Sand,Yes,Horseshoes and tennis courts and Baseball diamonds nearby
45.3547709,-75.9202615,871,1000,32530,Ravenscroft Park,126 Shirley's Brook Drive,TBD,TBD,TBD,Yes,TBD,TBD,No,TBD,TBD,TBD,
45.3765323,-75.6634954,767,919,56739,Edgehill Park,1264 Ridgemont Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3546645,-75.7661072,1579,3,31005,Kenson Park,1265 Adirondack Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.360488,-75.7540516,606,7,31010,Agincourt Park,1269 Albany Drive,Yes - Seasonal,Yes - Covered,No,Yes,Wading Pool,No,No,Accessible swing,Mulch,No,Sand box
45.3606142,-75.6476802,90,808,31926,R. George Pushman Park,1270 Pebble Road,Yes - Seasonal,No,No,Yes,Wading Pool,No,No,None,Sand,TBD,
45.4074229,-75.7238182,477,78,31103,Bayview Friendship Park,128 Bayview Station Road,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.376567,-75.9934875,5,1613,32846,Trevor Vance Park,129 Goodman Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2606338,-75.9340343,1541,71,31092,Sugar Creek Park,13 Basford Crescent,No,No,No,Yes,None,No,Yes,TBD,Mulch,No,
45.1995785,-75.839578,999,1668,56813,Grovewoods Park,13 Grovewood Lane,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2725196,-75.9043356,1506,1625,32444,Slate Park,13 Slate Street,No,Yes - Not Covered,No,Yes,None,No,No,None,Sand,No,
45.327088,-75.9205761,715,1801,34621,Walden Park,130 Walden Drive,TBD,TBD,TBD,TBD,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.3836893,-75.6664353,626,880,31993,Alta Vista Park,1309 Randall Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2547771,-75.589266,1438,1103,32221,Tintern Park,1314 Tintern Drive,TBD,TBD,TBD,No,TBD,TBD,TBD,TBD,TBD,TBD,
45.4289371,-75.6225127,1150,759,34647,Palmerston Park,1326 Ogilvie Road,No,Yes - Not Covered,No,Yes,None,No,No,None,Sand,No,There is a small spraying pole
45.37044,-75.6308042,30,1665,32510,Firefly Park,133 Duntroon Circle,TBD,TBD,TBD,Yes,TBD,TBD,No,TBD,TBD,TBD,
45.417287,-75.6456081,149,48,31068,Cecil Morrison Park,1332 Avenue N,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.387997,-75.6688819,183,95,31122,Applewood Park,134 Begonia Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.333697,-75.7755041,725,449,31576,Craig Henry Park,135 Craig Henry Drive,TBD,TBD,TBD,Yes,TBD,TBD,No,TBD,TBD,TBD,
45.2770573,-75.7590125,334,997,32106,Burnett Park,135 Sherway Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3493425,-75.9376453,1186,80,31108,Klondike Road Park,1365 Halton Terrace,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.486562,-75.4826758,910,1604,32435,Caserta Park,1369 Caserta Place,TBD,TBD,TBD,Yes,TBD,TBD,No,TBD,TBD,TBD,
45.2791404,-75.7168277,733,1183,32296,Chapman Mills Park,139 Windhurst Drive,TBD,TBD,TBD,Yes,Splash Pad,TBD,Yes,TBD,TBD,TBD,
45.2797127,-75.9111204,216,418,34654,Fringewood Park and Community Centre,14 Fringewood Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2832631,-75.6961431,811,961,32432,Honey Gables Park,14 Ryeburn Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4026944,-75.7457321,1515,170,31222,Champlain Park,140 Carleton Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2860974,-75.9293255,1044,2521,35569,Maestro Park,140 Maestro Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3692689,-75.7135507,1180,613,35483,Lexington Park,1404 Lexington Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2902856,-75.8949785,1289,561,31685,Nairn Park,141 Kincardine Drive,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.463046,-75.5370674,4,476,32834,Racette Park,1410 Henri Lauzon Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.42453,-76.0200657,1174,1525,32397,Porcupine Park,142 Porcupine Trail,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4194625,-75.6077567,622,695,31801,Cyrville Park,1420 Meadowbrook Road,No,No,No,Yes,Splash Pad,TBD,No,TBD,Multiple,No,
45.2921676,-75.6970393,974,733,31837,Henry Park,1420 Mulligan Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4374694,-75.621754,133,675,31781,Carson Grove Park,1423 Matheson Road,No,Yes - Not Covered,No,Yes,None,No,No,None,Sand,No,
45.4712845,-75.5109241,1473,341,31426,Ravine Park (Cumberland),1424 Duford Drive,No,Yes - Covered,No,No,None,No,Yes,None,Multiple,TBD,Connected to a school - parking only on weekends
45.3764495,-75.6550759,452,1823,34625,Heron-Walkley Park,1430 Heron Road,TBD,TBD,TBD,TBD,TBD,TBD,Yes,TBD,TBD,TBD,
45.3764495,-75.6550759,453,1823,34626,Heron-Walkley Park,1430 Heron Road,TBD,TBD,TBD,Yes,TBD,TBD,Yes,TBD,TBD,TBD,
45.4255378,-75.6009361,185,89,31113,Appleton Park,1437 Appleton Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2593837,-75.5602573,933,693,54157,Andy Shields Park,1448 Meadow Drive,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.4335229,-75.6960253,310,208,31253,Bingham Park,145 Cathcart Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4223932,-75.603923,766,918,32548,Vanessa Gilles Park,1465 Ridgebrook Drive,No,No,No,No,None,Yes,No,None,TBD,Yes,"Baseball field, rink, very small baby park, fitness area for adults"
45.3159878,-75.8973916,1038,1698,32789,Robert Gray Park,147 Gray Crescent,No,No,No,No,None,No,No,None,Sand,No,
45.37887,-75.6539905,459,481,31614,Heron Road Community Centre,1480 Heron Road,TBD,TBD,TBD,TBD,TBD,TBD,Yes,TBD,TBD,TBD,
45.469966,-75.508097,1350,343,32591,Queenswood Heights Centennial Park and Community Centre,1485 Duford Drive,TBD,TBD,TBD,Yes,TBD,TBD,Yes,TBD,TBD,TBD,
45.4215283,-75.6122531,1607,696,31808,Meadowbrook Park (Gloucester),1485 Meadowbrook Road,No,Yes - Covered,No,Yes,Splash Pad,Yes,No,Accessible swing and structure with ramp,Multiple,Yes - Street,
45.158792,-75.6460772,57,2477,34657,Cobe Parkette,1490 Cobe Terrace,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4663448,-75.5447918,525,1219,32573,Bob MacQuarrie Recreation Complex - Orléans,1490 Youville Drive,TBD,TBD,TBD,TBD,TBD,TBD,Yes,TBD,TBD,TBD,
45.2980565,-75.8938641,1435,347,31441,Dunlop Park,15 Dunlop Court,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.270432,-75.7620803,1485,497,31626,Horace Park,15 Horace Court,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2675768,-75.9424012,1256,1631,32514,Kittiwake Park,15 Kittiwake Drive,TBD,TBD,TBD,Yes,None,No,No,TBD,Sand,Yes,
45.444812,-75.6744527,1185,942,32043,Lindenlea Park,15 Rockcliffe Way,No,Yes - Not Covered,No,Yes,None,No,No,None,Sand,No,Basketball court
45.3052472,-75.900591,1266,987,32087,Sewell Park,15 Sewell Way,No,No,No,No,None,No,No,None,Sand,No,
45.2682416,-75.825728,344,1062,32183,Rooney Park,15 Steeple Hill Crescent,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3160504,-75.9345704,1424,2189,35377,Broughton Park,150 Battersea Crescent,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.2687291,-75.7084878,395,1690,32782,Harbour View Park,150 Harbour View Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2475388,-75.7354719,,,,Regatta Park,150 Pennant Ave,No,Yes - Covered,TBD,Yes,Splash Pad,No,No,Accessible swing,Mulch,No,Has a small wooded area kids can explore - also has a slide built into the side of a hill which my kids think is super cool
45.3764573,-75.7406903,60,584,31711,Raven Park,1500 Larose Avenue,Yes - Seasonal,Yes - Not Covered,No,Yes,Wading Pool,No,No,Accessible swing,Multiple,Yes,"Smaller play structure on mulch, large structure on sand base. Basketball ball court, large field for soccer etc."
45.263135,-75.9078733,1623,989,55239,CARDELREC Recreation Complex (Goulbourn),1500 Shea Road,TBD,TBD,TBD,TBD,TBD,TBD,Yes,TBD,TBD,TBD,
45.157364,-75.6460503,1052,125,31167,Blue Rock Park,1514 Blue Rock Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.36054,-75.8563995,467,444,31572,Barry Mullen Park,152 Grandview Road,No,Yes - Not Covered,No,No,None,No,No,None,Sand,Yes,Water access (public) nearby.
45.3732002,-75.7413962,263,161,31220,Bellevue Manor Park,1520 Caldwell Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3755029,-76.3166392,1497,1647,32460,Recreational Trail,1534 Cahill Drive,TBD,TBD,TBD,TBD,TBD,TBD,No,TBD,TBD,TBD,
45.4206671,-75.6678942,490,660,31638,Dutchie's Hole Park,154 Mann Avenue,TBD,TBD,TBD,Yes,TBD,TBD,Yes,TBD,TBD,TBD,
45.5112485,-75.4591306,632,1332,32370,Bella Vista Park,1541 Carino Crescent,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.2862162,-75.7096615,738,884,31999,Redpath Park,155 Redpath Drive,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.448155,-75.4607915,1202,2461,35623,Norman Edwards Park,155 Sunshine Crescent,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3755029,-76.3166392,1014,1644,32457,Recreational Trail,1550 Johnston Road,TBD,TBD,TBD,TBD,TBD,TBD,No,TBD,TBD,TBD,
45.4501043,-75.5392774,1352,326,31402,Chapel Hill Park,1556 Forest Valley Drive,No,Yes - Covered,TBD,Yes,Splash Pad,Yes,No,None,Sand,No,
45.3612559,-75.9782942,281,1612,32525,Bannockburn Park,1557 Landel Drive,TBD,TBD,TBD,Yes,TBD,TBD,No,TBD,TBD,TBD,
45.3736226,-75.6477689,1306,474,31606,Heatherington Park,1560 Heatherington Road,TBD,TBD,TBD,TBD,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.4630443,-75.5232872,1023,224,31276,Garneau Park,1567 Champneuf Drive,No,TBD,No,Yes,None,No,No,TBD,Sand,No,baseball diamonds
45.4395142,-75.6890488,1637,576,32816,Stanley Park,1575 Lakeshore Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4273972,-75.6072138,1120,46,31063,Queensway Park,1580 Telesat Court,TBD,TBD,TBD,TBD,Splash Pad,TBD,TBD,TBD,TBD,TBD,
45.2924796,-75.8770265,1486,204,31249,Hope Cloutier Park,159 Old Colony Road,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4099532,-75.659692,234,23,31030,Dale Park,1590 Alta Vista Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4681357,-75.5396189,370,1326,32353,Grey Nuns Park,1595 Grey Nuns Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4777588,-75.4726337,1194,1128,35249,Varennes Park,1595 Varennes Boulevard,No,Yes - Not Covered,No,Yes,None,No,Yes,TBD,Sand,No,Soccer field
45.362235,-75.7246849,676,804,31915,Parthia Park,16 Parthia Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3486408,-75.742278,1295,311,31372,Doug Frobel Park,16 Rowley Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3989516,-75.7499182,1171,577,31700,Mahoney Park,160 Lanark Avenue,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.4683571,-75.4989536,723,843,31959,Kinsella Park,1600 Prestwick Drive,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.3740168,-75.6077438,1662,122,31161,Calzavara Family Park,1602 Blohm Drive,No,No,No,Yes,Splash Pad,TBD,No,Accessible swing,TBD,TBD,
45.1490974,-75.6500515,730,1171,32633,Kars Recreation Centre,1604 Old Wellington Street,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.388674,-75.6551251,565,553,31678,Grasshopper Hill/Kilborn Park,1609 Kilborn Avenue,TBD,TBD,TBD,Yes,TBD,TBD,Yes,TBD,TBD,TBD,
45.3639721,-75.7474697,320,741,32686,Copeland Park,1609 Navaho Drive,TBD,TBD,TBD,Yes,TBD,TBD,TBD,TBD,TBD,TBD,
45.3141685,-75.9284728,1704,440,32441,John Gooch Park,161 Goldridge Drive,TBD,TBD,TBD,TBD,TBD,TBD,No,TBD,TBD,TBD,
45.4598125,-75.5228973,1019,212,31257,Cedar Mills Park,1620 Cedar Mills Road,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,
45.4056257,-75.644308,277,328,31407,Balena Park,1640 Devon Street,Yes - Seasonal,Yes - Covered,No,Yes,Wading Pool,No,No,None,Multiple,No,Toddler play structure
