Event URL,Program Name,Day of Week,Start Date,End Date,Time,Location,Address,Area,Language,Audience,Subjects
https://booking.biblioottawalibrary.ca/en/event/groupe-de-conversation-en-fran%C3%A7ais-pour-adultes-adult-french-conversation-group-%E2%80%8B,Groupe de conversation en français pour adultes,Wednesday,21-Jan-26,27-May-26,18:30,Blackburn Hamlet,199 Glen Park,East - Orleans,Français,"Adult, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/french-conversation-group-intermediate-groupe-de-conversation-en-fran%C3%A7ais-interm%C3%A9diaire,French Conversation Group - Intermediate - Groupe de Conversation en Français - Intermédiaire,Wednesday,21-Jan-26,24-Jun-26,19:00,Manotick,5499 South River,West - Manotick,Français,"Adult, Adults 50-plus",Language learning
https://booking.biblioottawalibrary.ca/en/event/storytelling-open-mic-3,Storytelling Open Mic,Wednesday,21-Jan-26,10-Jun-26,19:00,Sunnyside,1049 Bank,South - Alta Vista,English,Adult,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/groupe-de-conversation-en-fran%C3%A7ais-french-conversation-group-50,Groupe de conversation en français | French Conversation Group,Wednesday,21-Jan-26,11-Mar-26,19:00,Beaverbrook,2500 Campeau,West - Kanata,Français,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/help-accessing-employment-social-services-aide-%C3%A0-obtenir-des-services-sociaux-et-demploi,Help accessing Employment & Social Services,Thursday,22-Jan-26,26-Mar-26,10:00,Main,120 Metcalfe,Central,Bilingual,"Adult, Adults 50-plus","Health and wellness, Jobs and careers, Personal finance"
https://booking.biblioottawalibrary.ca/en/event/droits-des-locataires-en-ontario,Droits des locataires en Ontario,Thursday,22-Jan-26,22-Jan-26,10:00,St-Laurent,515 Côté,East - Vanier,Français,"Adult, Adults 50-plus, Newcomers","Lectures and discussions, Personal finance"
https://booking.biblioottawalibrary.ca/en/event/b%C3%A9b%C3%A9s-%C3%A0-la-biblio-37,Bébés à la biblio,Thursday,22-Jan-26,05-Mar-26,10:00,Cumberland,1599 Tenth Line,East - Orleans,Français,"Baby, Child",Babytime
https://booking.biblioottawalibrary.ca/en/event/mahjong-library,Mahjong at the Library,Thursday,22-Jan-26,25-Jun-26,10:15,Manotick,5499 South River,West - Manotick,English,"Adult, Adults 50-plus",Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/family-storytime-winter-session-7,Family Storytime - Winter Session,Thursday,22-Jan-26,05-Mar-26,10:15,Hazeldean,50 Castlefrank,West - Kanata,English,Family,Family storytime
https://booking.biblioottawalibrary.ca/en/event/toddlertime-thursday-session-8,Toddlertime (Thursday Session),Thursday,22-Jan-26,05-Mar-26,10:15,Beaverbrook,2500 Campeau,West - Kanata,English,"Child, Family",Storytime
https://booking.biblioottawalibrary.ca/en/event/contes-en-famille-246,Contes en famille,Thursday,22-Jan-26,05-Mar-26,10:15,Orléans,1705 Orléans,East - Orleans,Français,"Child, Family","Family storytime, Kids"
https://booking.biblioottawalibrary.ca/en/event/bilingual-toddler-storytime-heure-du-conte-bilingue-pour-tout-petits,Bilingual Toddler Storytime,Thursday,22-Jan-26,05-Mar-26,10:15,Main,120 Metcalfe,Central,Bilingual,Preschool,Storytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-contes-en-famille-174,Family Storytime,Thursday,22-Jan-26,14-May-26,10:30,Rosemount,18 Rosemount,West - Nepean,Bilingual,"Baby, Preschool, Toddler",Storytime
https://booking.biblioottawalibrary.ca/en/event/adult-english-conversation-groupgroupe-de-conversation-en-anglais-pour-adultes,Adult English Conversation Group,Thursday,22-Jan-26,26-Mar-26,10:30,Greenboro,363 Lorry Greenberg,South - Alta Vista,English,"Adult, Adults 50-plus, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/family-storytime-thursdays-3,Family Storytime (Thursdays),Thursday,22-Jan-26,05-Mar-26,10:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Child,Family storytime
https://booking.biblioottawalibrary.ca/en/event/thursday-english-conversation-group-1,Thursday English Conversation Group,Thursday,22-Jan-26,17-Dec-26,10:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/storytime-stay-and-play-5,Storytime Stay and Play,Thursday,22-Jan-26,05-Mar-26,10:30,Stittsville,1637 Stittsville Main,West - Stittsville,English,Child,Storytime
https://booking.biblioottawalibrary.ca/en/event/toddlertime-203,Toddlertime,Thursday,22-Jan-26,14-May-26,10:30,Centennial,3870 Old Richmond,West - Nepean,English,"Child, Family, Toddler",Storytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-contes-en-famille-256,Family Storytime,Thursday,22-Jan-26,05-Mar-26,10:30,Carlingwood,281 Woodroffe,West - Nepean,Bilingual,"Family, Preschool, Toddler",Family storytime
https://booking.biblioottawalibrary.ca/en/event/family-storytime-alexander-community-center-2,Family Storytime at the Alexander Community Center,Thursday,22-Jan-26,05-Mar-26,10:30,Alexander Community Centre,960 Silver St,West - Nepean,English,"Family, Preschool, Toddler",Family storytime
https://booking.biblioottawalibrary.ca/en/event/thursday-morning-babytime-stay-and-play-1,Thursday Morning Babytime & Stay and Play,Thursday,22-Jan-26,05-Mar-26,10:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/bilingual-family-storytime-contes-en-famille-bilingue-47,Bilingual Family Storytime - Contes en famille bilingue,Thursday,22-Jan-26,05-Mar-26,10:30,Metcalfe village,8243 Victoria St,South - Metcalfe,Bilingual,Family,"Family storytime, Storytime"
https://booking.biblioottawalibrary.ca/en/event/baby-time-b%C3%A9b%C3%A9s-%C3%A0-la-biblio-1,Baby Time,Thursday,22-Jan-26,05-Mar-26,10:30,Alta Vista,2516 Alta Vista,South - Alta Vista,Bilingual,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/babytime-b%C3%A9b%C3%A9s-%C3%A0-la-biblio-262,Babytime,Thursday,22-Jan-26,26-Feb-26,10:30,Rideau,377 Rideau,Central,Bilingual,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/babytime-314,Babytime,Thursday,22-Jan-26,05-Mar-26,10:30,Richmond,6240 Perth Street,West - Richmond,English,Baby,"Babytime, Storytime"
https://booking.biblioottawalibrary.ca/en/event/babytime-b%C3%A9b%C3%A9s-%C3%A0-la-biblio-259,Babytime,Thursday,22-Jan-26,05-Mar-26,11:00,North Gloucester,2036 Ogilvie,East - Vanier,Bilingual,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/babytime-stay-play-4,Babytime + Stay & Play,Thursday,22-Jan-26,05-Mar-26,11:15,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Baby,"Babytime, Kids"
https://booking.biblioottawalibrary.ca/en/event/carlingwood-craft-time,Carlingwood Craft Time,Thursday,22-Jan-26,22-Jan-26,13:00,Carlingwood,281 Woodroffe,West - Nepean,English,"Adult, Adults 50-plus",Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/armchair-travel-danube-1,Armchair Travel: The Danube,Thursday,22-Jan-26,22-Jan-26,14:00,Centennial,3870 Old Richmond,West - Nepean,English,"Adult, Adults 50-plus","Culture and Communities, Hobbies and Interests"
https://booking.biblioottawalibrary.ca/en/event/family-fun-fair-celebrate-family-literacy-day-f%C3%AAte-foraine-familiale-c%C3%A9l%C3%A9brons-la-journ%C3%A9e-de-3,Family Fun Fair: Celebrate Family Literacy Day | Fête foraine familiale: Célébrons la Journée de l’alphabétisation en famille,Thursday,22-Jan-26,22-Jan-26,14:00,Osgoode,5630 Osgoode Main,South - Osgoode,English,Family,Kids
https://booking.biblioottawalibrary.ca/en/event/crochet,Crochet,Thursday,22-Jan-26,22-Jan-26,14:30,Alta Vista,2516 Alta Vista,South - Alta Vista,English,Adult,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/youth-chess-club-club-d%C3%A9checs-jeunesse-4,Youth Chess Club | Club d'échecs jeunesse,Thursday,22-Jan-26,05-Mar-26,15:30,Orléans,1705 Orléans,East - Orleans,Bilingual,"Child, Family, Teen","Games and Gaming, Hobbies and Interests, STEM"
https://booking.biblioottawalibrary.ca/en/event/destress-dogs-d%C3%A9stresser-avec-des-chiens-4,Destress with Dogs! Déstresser avec des chiens!,Thursday,22-Jan-26,22-Jan-26,15:30,Carlingwood,281 Woodroffe,West - Nepean,Bilingual,Teen,"Health and wellness, Homework and Reading Support, Social Connections"
https://booking.biblioottawalibrary.ca/en/event/english-conversation-settlement-group,English Conversation & Settlement Group,Thursday,22-Jan-26,25-Jun-26,16:00,Elmvale Acres,1910 St-Laurent,South - Alta Vista,English,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/stem-storytime-5,STEM Storytime,Thursday,22-Jan-26,05-Feb-26,16:00,Greenboro,363 Lorry Greenberg,South - Alta Vista,English,Preschool,STEM
https://booking.biblioottawalibrary.ca/en/event/family-literacy-day-2026%E2%80%8B-making-clay-images-artist-author-barbara-reid%E2%80%8B,Family Literacy Day 2026​ Making clay images with artist author Barbara Reid​,Thursday,22-Jan-26,22-Jan-26,16:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Child,Kids
https://booking.biblioottawalibrary.ca/en/event/family-literacy-day-making-clay-illustrations-author-artist-barbara-reid,Family Literacy Day - Making clay illustrations with author artist Barbara Reid,Thursday,22-Jan-26,22-Jan-26,16:30,Rockcliffe Park,380 Springfield,East - Vanier,English,Child,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/steam-challenge-thursday,STEAM Challenge Thursday,Thursday,22-Jan-26,22-Jan-26,17:00,North Gower,6579 Fourth Line,West - North Gover,English,Family,STEM
https://booking.biblioottawalibrary.ca/en/event/english-conversation-group-45,English Conversation Group,Thursday,22-Jan-26,30-Apr-26,17:30,Emerald Plaza,1547 Merivale,West - Nepean,English,"Adult, Adults 50-plus",Language learning
https://booking.biblioottawalibrary.ca/en/event/pyjama-evening-storytime-0,Pyjama Evening Storytime,Thursday,22-Jan-26,19-Mar-26,17:45,Manotick,5499 South River,West - Manotick,English,"Child, Family","Family storytime, Kids, Storytime"
https://booking.biblioottawalibrary.ca/en/event/english-conversation-group-23,English conversation group,Thursday,22-Jan-26,30-Apr-26,18:00,Main,120 Metcalfe,Central,English,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/ottawa-wildflower-seed-library-workshops-0,Ottawa Wildflower Seed Library Workshops,Thursday,22-Jan-26,22-Jan-26,18:00,Elmvale Acres,1910 St-Laurent,South - Alta Vista,English,Adult,Home and garden
https://booking.biblioottawalibrary.ca/en/event/homework-helpaide-aux-devoirs-6,Homework Help,Thursday,22-Jan-26,05-Mar-26,18:00,Cumberland,1599 Tenth Line,East - Orleans,Bilingual,Child,Homework and Reading Support
https://booking.biblioottawalibrary.ca/en/event/how-secure-home-wireless-network-32,How to Secure a Home Wireless Network,Thursday,22-Jan-26,22-Jan-26,18:00,Orléans,1705 Orléans,East - Orleans,English,Adult,Computers and technology
https://booking.biblioottawalibrary.ca/en/event/groupe-de-conversation-en-fran%C3%A7ais-jeudi-soir,Groupe de conversation en français- Jeudi soir,Thursday,22-Jan-26,28-May-26,18:30,Rideau,377 Rideau,Central,Français,"Adult, Adults 50-plus",Language learning
https://booking.biblioottawalibrary.ca/en/event/english-conversation-group-groupe-de-conversation-en-anglais-44,English Conversation Group,Thursday,22-Jan-26,28-May-26,18:30,St-Laurent,515 Côté,East - Vanier,English,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/knitting-and-crochet-clubclub-de-tricot-et-crochet-1,Knitting and Crochet Club,Thursday,22-Jan-26,25-Jun-26,18:30,Cumberland,1599 Tenth Line,East - Orleans,Bilingual,Adult,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/happily-ever-after-book-club-0,Happily Ever After Book Club,Thursday,22-Jan-26,25-Jun-26,18:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,"Adult, Adults 50-plus","Book Clubs, Hobbies and Interests"
https://booking.biblioottawalibrary.ca/en/event/ecorangers,EcoRangers,Thursday,22-Jan-26,19-Feb-26,18:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Child,"Arts and Crafts, Kids, Science and Discovery"
https://booking.biblioottawalibrary.ca/en/event/stittsville-creative-writing-group-10,Stittsville Creative Writing Group,Thursday,22-Jan-26,25-Jun-26,18:30,Stittsville,1637 Stittsville Main,West - Stittsville,English,"Adult, Adults 50-plus",Writing and poetry
https://booking.biblioottawalibrary.ca/en/event/knit-and-crochet-club-club-de-tricot-et-de-crochet-2,Knit and Crochet Club,Thursday,22-Jan-26,25-Jun-26,18:30,Blackburn Hamlet,199 Glen Park,East - Orleans,Bilingual,"Adult, Adults 50-plus, Family","Arts and Crafts, Hobbies and Interests, Social Connections"
https://booking.biblioottawalibrary.ca/en/event/french-conversation-intermediate-groupe-de-conversation-niveau-interm%C3%A9diaire,"French Conversation-Intermediate, Groupe de conversation- niveau intermédiaire",Thursday,22-Jan-26,21-May-26,18:45,Sunnyside,1049 Bank,South - Alta Vista,Français,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/lego%C2%AE-block-party-%C3%A7a-d%C3%A9-%E2%80%9Cbloc%E2%80%9D-40,Lego® Block Party,Friday,23-Jan-26,13-Feb-26,10:00,Beaverbrook,2500 Campeau,West - Kanata,Bilingual,Child,"Games and Gaming, Hobbies and Interests"
https://booking.biblioottawalibrary.ca/en/event/employment-support-7,Employment Support,Friday,23-Jan-26,11-Dec-26,10:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Adult,Jobs and careers
https://booking.biblioottawalibrary.ca/en/event/pa-day-play-day,PA Day Play Day,Friday,23-Jan-26,30-Jan-26,10:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Child,Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/bilingual-babytime-and-stay-play-heure-du-conte-bilingue-pour-b%C3%A9b%C3%A9-et-jouons-%C3%A0-la-biblio,Bilingual Babytime and Stay & Play | Heure du conte bilingue pour bébé et jouons à la biblio,Friday,23-Jan-26,22-May-26,11:15,Ruth E. Dickinson,100 Malvern,West - Barrhaven,Bilingual,Baby,Babytime
https://booking.biblioottawalibrary.ca/en/event/lego%C2%AE-block-party-%C3%A7a-d%C3%A9-bloc-pd-day-journ%C3%A9e-p%C3%A9dagogique-2025-2026,"Lego® Block Party! | Ça dé ""bloc"" PD Day | Journée pédagogique (2025-2026)",Friday,23-Jan-26,05-Jun-26,13:00,Blackburn Hamlet,199 Glen Park,East - Orleans,Bilingual,"Child, Family","Games and Gaming, Hobbies and Interests"
https://booking.biblioottawalibrary.ca/en/event/pd-day-lego%C2%AE-block-party-%C3%A7a-d%C3%A9-%E2%80%9Cbloc%E2%80%9D-journ%C3%A9e-p%C3%A9dagogique,PD Day - Lego® Block Party | Ça dé “bloc” - journée pédagogique,Friday,23-Jan-26,05-Jun-26,13:00,Elmvale Acres,1910 St-Laurent,South - Alta Vista,Bilingual,Family,"Hobbies and Interests, Kids, Makerspace and Making"
https://booking.biblioottawalibrary.ca/en/event/game-caf%C3%A9-adults,Game Café for Adults,Friday,23-Jan-26,29-May-26,13:30,Greenboro,363 Lorry Greenberg,South - Alta Vista,English,"Adult, Adults 50-plus, Newcomers",Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/2025-26-greenbelt-esl-classes-classes-als-greenbelt,2025-26 Greenbelt ESL Classes,Friday,23-Jan-26,05-Jun-26,13:30,North Gloucester,2036 Ogilvie,East - Vanier,English,"Adult, Adults 50-plus, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/lego%C2%AE-block-party-%C3%A7a-d%C3%A9-bloc-pd-day-journ%C3%A9e-p%C3%A9dagogique-27,"LEGO® Block Party! | Ça dé-""bloc"" !",Friday,23-Jan-26,26-Jun-26,13:30,Orléans,1705 Orléans,East - Orleans,Bilingual,"Child, Family","Games and Gaming, Hobbies and Interests, Kids, STEM"
https://booking.biblioottawalibrary.ca/en/event/agventure-whats-my-food,AgVenture: What's in My Food?,Friday,23-Jan-26,23-Jan-26,13:30,Carlingwood,281 Woodroffe,West - Nepean,English,Child,"Kids, Science and Discovery"
https://booking.biblioottawalibrary.ca/en/event/lego%C2%AE-block-party-%C3%A7a-d%C3%A9-%E2%80%9Cbloc%E2%80%9D-70,LEGO® Block Party,Friday,23-Jan-26,23-Jan-26,13:30,Main,120 Metcalfe,Central,Bilingual,Child,Kids
https://booking.biblioottawalibrary.ca/en/event/fibre-fridays-vendredis-en-bouts-de-laine,Fibre Fridays | Vendredis en bouts de laine,Friday,23-Jan-26,18-Dec-26,14:00,Elmvale Acres,1910 St-Laurent,South - Alta Vista,English,Adult,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/pd-day-movie-matin%C3%A9e-apr%C3%A8s-midi-cinema-pd-day-journ%C3%A9e-p%C3%A9dagogique,PD Day Movie Matinée | Après-midi cinema - PD Day | Journée pédagogique,Friday,23-Jan-26,05-Jun-26,14:00,Rosemount,18 Rosemount,West - Nepean,Bilingual,"Child, Family",Film and Movie Showing
https://booking.biblioottawalibrary.ca/en/event/pd-day-stem-fair,PD Day S.T.E.M. Fair,Friday,23-Jan-26,23-Jan-26,14:00,St-Laurent,515 Côté,East - Vanier,English,Child,STEM
https://booking.biblioottawalibrary.ca/en/event/family-fun-fair-celebrate-family-literacy-day,Family Fun Fair: Celebrate Family Literacy Day,Friday,23-Jan-26,23-Jan-26,14:00,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Family,Kids
https://booking.biblioottawalibrary.ca/en/event/celebrate-family-literacy-day-pd-day-program,Celebrate Family Literacy Day - PD Day Program,Friday,23-Jan-26,23-Jan-26,14:00,Emerald Plaza,1547 Merivale,West - Nepean,English,"Child, Family",Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/pa-day-movie,PA Day Movie,Friday,23-Jan-26,23-Jan-26,14:00,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Family,Film and Movie Showing
https://booking.biblioottawalibrary.ca/en/event/agventure-henrietta-hen%C2%A0,AgVenture: Henrietta Hen,Friday,23-Jan-26,23-Jan-26,14:00,Blackburn Hamlet,199 Glen Park,East - Orleans,English,"Child, Family","Kids, Science and Discovery"
https://booking.biblioottawalibrary.ca/en/event/family-fun-fair-celebrate-family-literacy-day-f%C3%AAte-foraine-familiale-c%C3%A9l%C3%A9brons-la-journ%C3%A9e-de-0,Family Fun Fair: Celebrate Family Literacy Day | Fête foraine familiale: Célébrons la Journée de  l’alphabétisation en famille,Friday,23-Jan-26,30-Jan-26,14:00,Greenboro,363 Lorry Greenberg,South - Alta Vista,Bilingual,Family,Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/family-fun-fair-celebrate-family-literacy-day-f%C3%AAte-foraine-familiale-c%C3%A9l%C3%A9brons-la-journ%C3%A9e-de%C2%A0,Family Fun Fair: Celebrate Family Literacy Day,Friday,23-Jan-26,23-Jan-26,14:30,Cumberland,1599 Tenth Line,East - Orleans,Bilingual,"Child, Family, Preschool",Hobbies and Interests
https://booking.biblioottawalibrary.ca/en/event/english-conversation-group-24,English conversation group,Friday,23-Jan-26,24-Apr-26,15:00,Main,120 Metcalfe,Central,English,Adult,Language learning
https://booking.biblioottawalibrary.ca/en/event/pd-day-lego-block-party-1,PD Day: Lego Block Party,Friday,23-Jan-26,23-Jan-26,15:00,Hazeldean,50 Castlefrank,West - Kanata,English,Family,Kids
https://booking.biblioottawalibrary.ca/en/event/dungeons-and-dragons-teens-beginner-14,Dungeons and Dragons for Teens: Beginner,Friday,23-Jan-26,23-Jan-26,15:00,Cumberland,1599 Tenth Line,East - Orleans,English,Teen,Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/spanish-conversation-group-grupo-de-conversaci%C3%B3n-en-espa%C3%B1ol-3,Spanish Conversation Group,Friday,23-Jan-26,27-Mar-26,15:00,Blackburn Hamlet,199 Glen Park,East - Orleans,Bilingual,"Adult, Newcomers",Language learning
https://booking.biblioottawalibrary.ca/en/event/agventure-les-secrets-de-nos-aliments,AgVenture: Les secrets de nos aliments,Friday,23-Jan-26,23-Jan-26,15:00,Carlingwood,281 Woodroffe,West - Nepean,Français,Child,"Kids, Science and Discovery"
https://booking.biblioottawalibrary.ca/en/event/agventure-pauline-la-poule%C2%A0,AgVenture: Pauline la poule,Friday,23-Jan-26,23-Jan-26,15:00,Blackburn Hamlet,199 Glen Park,East - Orleans,Français,"Child, Family","Kids, Science and Discovery"
https://booking.biblioottawalibrary.ca/en/event/crafternoon-bricofolie-21,Crafternoon,Friday,23-Jan-26,23-Jan-26,15:00,Alta Vista,2516 Alta Vista,South - Alta Vista,Bilingual,Child,Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/teen-study-space-reserved-p%C3%A9riode-dexamens-pour-ados,Teen Study Space Reserved,Friday,23-Jan-26,23-Jan-26,15:30,Sunnyside,1049 Bank,South - Alta Vista,Bilingual,Teen,Homework and Reading Support
https://booking.biblioottawalibrary.ca/en/event/lego-party-f%C3%AAte-en-blocs-36,LEGO Party - Fête en blocs,Friday,23-Jan-26,06-Mar-26,15:45,Vanier,310 Pères Blancs,East - Vanier,Bilingual,"Child, Family","Arts and Crafts, Hobbies and Interests, Science and Discovery"
https://booking.biblioottawalibrary.ca/en/event/rideau-friday-english-conversation-group,Rideau Friday English Conversation Group,Friday,23-Jan-26,29-May-26,16:00,Rideau,377 Rideau,Central,English,"Adult, Adults 50-plus",Language learning
https://booking.biblioottawalibrary.ca/en/event/oral-health-adults,Oral Health for Adults,Friday,23-Jan-26,23-Jan-26,16:00,Manotick,5499 South River,West - Manotick,English,"Adult, Adults 50-plus",Health and wellness
https://booking.biblioottawalibrary.ca/en/event/tech-bytes,Tech Bytes,Saturday,24-Jan-26,13-Jun-26,10:00,Cumberland,1599 Tenth Line,East - Orleans,Bilingual,Adult,Computers and technology
https://booking.biblioottawalibrary.ca/en/event/scribbles-scrawls-cumberland-writers-group,Scribbles & Scrawls: Cumberland Writers Group,Saturday,24-Jan-26,27-Jun-26,10:00,Cumberland,1599 Tenth Line,East - Orleans,English,Adult,Writing and poetry
https://booking.biblioottawalibrary.ca/en/event/family-fun-fair-celebrate-family-literacy-day-f%C3%AAte-foraine-familiale-c%C3%A9l%C3%A9brons-la-journ%C3%A9e-de-1,Family Fun Fair: Celebrate Family Literacy Day | Fête foraine familiale: Célébrons la Journée de l’alphabétisation en famille,Saturday,24-Jan-26,24-Jan-26,10:00,Rosemount,18 Rosemount,West - Nepean,Bilingual,Family,"Arts and Crafts, Kids"
https://booking.biblioottawalibrary.ca/en/event/family-storytime-saturdays-3,Family Storytime (Saturdays),Saturday,24-Jan-26,28-Feb-26,10:30,Ruth E. Dickinson,100 Malvern,West - Barrhaven,English,Family,Family storytime
https://booking.biblioottawalibrary.ca/en/event/saturday-family-storytime-and-stay-play,Saturday Family Storytime and Stay & Play,Saturday,24-Jan-26,21-Mar-26,10:30,Carp,3911 Carp,West - Carp,English,"Child, Family",Family storytime
https://booking.biblioottawalibrary.ca/en/event/saturday-morning-storytime-2,Saturday Morning Storytime,Saturday,24-Jan-26,28-Feb-26,10:30,Nepean Centrepointe,101 Centrepointe,West - Nepean,English,Family,Family storytime
https://booking.biblioottawalibrary.ca/en/event/family-literacy-day-barbara-reid-5,Family Literacy Day with Barbara Reid,Saturday,24-Jan-26,24-Jan-26,10:30,Orléans,1705 Orléans,East - Orleans,English,"Child, Family",Arts and Crafts
https://booking.biblioottawalibrary.ca/en/event/decorate-banana,Decorate a Banana!,Saturday,24-Jan-26,24-Jan-26,10:30,Centennial,3870 Old Richmond,West - Nepean,English,Child,"Arts and Crafts, Food Literacy and Cooking, Kids"
https://booking.biblioottawalibrary.ca/en/event/agventure-buddy-rabbit-session-1-1030-am,AgVenture: Buddy Rabbit - Session 1 at 10:30 am,Saturday,24-Jan-26,24-Jan-26,10:30,Greely,1448 Meadow Drive,South - Greely,English,"Child, Family","Kids, Science and Discovery"
https://booking.biblioottawalibrary.ca/en/event/agventure-henrietta-hen-25,AgVenture - Henrietta Hen,Saturday,24-Jan-26,24-Jan-26,10:30,Rideau,377 Rideau,Central,English,"Child, Family","Kids, Science and Discovery"
https://booking.biblioottawalibrary.ca/en/event/bilingual-family-storytime-contes-en-famille-bilingue-51,Bilingual Family Storytime,Saturday,24-Jan-26,24-Jan-26,10:30,Greenboro,363 Lorry Greenberg,South - Alta Vista,Bilingual,Toddler,Family storytime
https://booking.biblioottawalibrary.ca/en/event/lego%C2%AE-block-party-89,Lego® Block Party!,Saturday,24-Jan-26,24-Jan-26,10:30,North Gower,6579 Fourth Line,West - North Gover,English,Family,Kids
https://booking.biblioottawalibrary.ca/en/event/family-literacy-day-barbara-reid-7,Family Literacy Day with Barbara Reid,Saturday,24-Jan-26,24-Jan-26,10:30,Blackburn Hamlet,199 Glen Park,East - Orleans,English,"Child, Family","Arts and Crafts, Kids, Social Connections"
https://booking.biblioottawalibrary.ca/en/event/reading-buddies-13,Reading Buddies,Saturday,24-Jan-26,24-Jan-26,11:00,Richmond,6240 Perth Street,West - Richmond,English,Child,"Homework and Reading Support, Kids"
https://booking.biblioottawalibrary.ca/en/event/family-fun-fair-celebrate-family-literacy-day-f%C3%AAte-foraine-familiale-c%C3%A9l%C3%A9brons-la-journ%C3%A9e-de-2,Family Fun Fair: Celebrate Family Literacy Day,Saturday,24-Jan-26,24-Jan-26,11:00,North Gloucester,2036 Ogilvie,East - Vanier,Bilingual,"Child, Family","Hobbies and Interests, Kids"
https://booking.biblioottawalibrary.ca/en/event/breadtime-stories-family-literacy-day,Breadtime Stories - Family Literacy Day,Saturday,24-Jan-26,24-Jan-26,11:00,Manotick,5499 South River,West - Manotick,English,"Baby, Child, Family","Culture and Communities, Family storytime"
https://booking.biblioottawalibrary.ca/en/event/family-literacy-day-barbara-reid-8,Family Literacy Day with Barbara Reid,Saturday,24-Jan-26,24-Jan-26,11:00,Metcalfe village,8243 Victoria St,South - Metcalfe,English,Family,"Arts and Crafts, Author Events"
https://booking.biblioottawalibrary.ca/en/event/agventure-buddy-rabbit-session-2-1130-am,AgVenture: Buddy Rabbit - Session 2 at 11:30 am,Saturday,24-Jan-26,24-Jan-26,11:30,Greely,1448 Meadow Drive,South - Greely,English,"Child, Family","Kids, Science and Discovery"
https://booking.biblioottawalibrary.ca/en/event/agventure-pauline-la-poule-12,AgVenture : Pauline la poule,Saturday,24-Jan-26,24-Jan-26,11:30,Rideau,377 Rideau,Central,Français,"Child, Family","Kids, Science and Discovery"
https://booking.biblioottawalibrary.ca/en/event/reading-buddies-15,Reading Buddies,Saturday,24-Jan-26,24-Jan-26,11:45,Richmond,6240 Perth Street,West - Richmond,English,Child,"Homework and Reading Support, Kids"
https://booking.biblioottawalibrary.ca/en/event/winter-open-house-library,Winter Open House at the Library,Saturday,24-Jan-26,24-Jan-26,13:00,Emerald Plaza,1547 Merivale,West - Nepean,Bilingual,"Adult, Child, Family","Games and Gaming, Hobbies and Interests, Kids"
https://booking.biblioottawalibrary.ca/en/event/dungeons-and-dragons-adults-wild-beyond-witchlight,Dungeons and Dragons for Adults: The Wild Beyond the Witchlight,Saturday,24-Jan-26,21-Mar-26,13:30,Carlingwood,281 Woodroffe,West - Nepean,English,Adult,Games and Gaming
https://booking.biblioottawalibrary.ca/en/event/dungeons-dragons-adults-lost-mine-phandelver,Dungeons & Dragons for Adults: Lost Mine of Phandelver,Saturday,24-Jan-26,21-Mar-26,13:30,Carlingwood,281 Woodroffe,West - Nepean,English,Adult,Games and Gaming
