Sort Order,Day,Time,Facility Name,Address,Activity Type,Swim Type,Pool Type,Registration Required,URL,Reservation,Area,Category,Age,Time of day,Period,Play Free Flag
4,Thursday,12:30 - 15:00,Nepean Seniors Centre,1701 Woodroffe Avenue,500,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-seniors-centre,#,West - Nepean,Other,Adult,PM,',FALSE
4,Thursday,12:00 - 16:00,Nepean Seniors Centre,1701 Woodroffe Avenue,Duplicate Bridge,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-seniors-centre,#,West - Nepean,Other,Adult,PM,',FALSE
5,Friday,12:00 - 16:00,Nepean Seniors Centre,1701 Woodroffe Avenue,Duplicate Bridge,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-seniors-centre,#,West - Nepean,Other,Adult,PM,',FALSE
5,Friday,09:00 - 11:00,Nepean Seniors Centre,1701 Woodroffe Avenue,Creative crafts,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-seniors-centre,#,West - Nepean,Other,Adult,AM,',FALSE
5,Friday,13:00 - 15:30,Nepean Seniors Centre,1701 Woodroffe Avenue,Fun Bridge,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-seniors-centre,#,West - Nepean,Other,Adult,PM,',FALSE
3,Wednesday,09:30 - 11:30,Nepean Seniors Centre,1701 Woodroffe Avenue,Social board games,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-seniors-centre,#,West - Nepean,Other,Adult,AM,',FALSE
3,Wednesday,13:00 - 15:00,Nepean Seniors Centre,1701 Woodroffe Avenue,Short Mat Bowling,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-seniors-centre,#,West - Nepean,Other,Adult,PM,',FALSE
3,Wednesday,18:00 - 20:30,Nepean Seniors Centre,1701 Woodroffe Avenue,Short Mat Bowling,Other,Other,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-seniors-centre,#,West - Nepean,Other,Adult,Evening,',FALSE
1,Monday,07:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,Other,Indoors,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening",',FALSE
2,Tuesday,07:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,Other,Indoors,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening",',FALSE
3,Wednesday,07:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,Other,Indoors,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening",',FALSE
4,Thursday,07:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,Other,Indoors,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening",',FALSE
5,Friday,07:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,Other,Indoors,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening",',FALSE
6,Saturday,08:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,Other,Indoors,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening",',FALSE
7,Sunday,08:00 - 22:00,Nepean Sportsplex,1701 Woodroffe Avenue,Weight and cardio room,Other,Indoors,No,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,#,West - Nepean,Fitness,Adult,"AM, PM, Evening",',FALSE
1,Monday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio and strength - older adult,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM,'August 31 to December 20,FALSE
2,Tuesday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio and strength - older adult,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM,'August 31 to December 20,FALSE
3,Wednesday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio and strength - older adult,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM,'August 31 to December 20,FALSE
5,Friday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Cardio and strength - older adult,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM,'August 31 to December 20,FALSE
1,Monday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Circuit,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
4,Thursday,17:00 - 18:00,Nepean Sportsplex,1701 Woodroffe Avenue,Circuit,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening,'August 31 to December 20,FALSE
2,Tuesday,17:00 - 18:00,Nepean Sportsplex,1701 Woodroffe Avenue,Core conditioning,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening,'August 31 to December 20,FALSE
4,Thursday,18:00 - 19:00,Nepean Sportsplex,1701 Woodroffe Avenue,Core conditioning,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening,'August 31 to December 20,FALSE
4,Thursday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Core conditioning - older adult,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM,'August 31 to December 20,FALSE
2,Tuesday,18:00 - 19:00,Nepean Sportsplex,1701 Woodroffe Avenue,HIIT,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening,'August 31 to December 20,FALSE
5,Friday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,HIIT,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
7,Sunday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,HIIT,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
2,Tuesday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Indoor Cycling,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
3,Wednesday,18:00 - 19:00,Nepean Sportsplex,1701 Woodroffe Avenue,Indoor Cycling,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening,'August 31 to December 20,FALSE
4,Thursday,07:00 - 08:00,Nepean Sportsplex,1701 Woodroffe Avenue,Indoor Cycling,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
6,Saturday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Indoor Cycling,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
1,Monday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
3,Wednesday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
4,Thursday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
5,Friday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
6,Saturday,08:00 - 09:00,Nepean Sportsplex,1701 Woodroffe Avenue,Strength and core,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
1,Monday,17:00 - 18:00,Nepean Sportsplex,1701 Woodroffe Avenue,TMC,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening,'August 31 to December 20,FALSE
3,Wednesday,17:00 - 18:00,Nepean Sportsplex,1701 Woodroffe Avenue,TMC,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening,'August 31 to December 20,FALSE
2,Tuesday,12:00 - 13:00,Nepean Sportsplex,1701 Woodroffe Avenue,TMC - older adult,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,PM,'August 31 to December 20,FALSE
1,Monday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
1,Monday,12:00 - 13:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,PM,'August 31 to December 20,FALSE
2,Tuesday,19:00 - 20:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening,'August 31 to December 20,FALSE
4,Thursday,12:00 - 13:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,PM,'August 31 to December 20,FALSE
5,Friday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
7,Sunday,09:00 - 10:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
7,Sunday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
2,Tuesday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,Yoga - older adult,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,50+,AM,'August 31 to December 20,FALSE
2,Tuesday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,Zumba®,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
3,Wednesday,12:15 - 13:15,Nepean Sportsplex,1701 Woodroffe Avenue,Zumba®,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,PM,'August 31 to December 20,FALSE
5,Friday,12:00 - 13:00,Nepean Sportsplex,1701 Woodroffe Avenue,Zumba®,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,PM,'August 31 to December 20,FALSE
7,Sunday,11:00 - 12:00,Nepean Sportsplex,1701 Woodroffe Avenue,Zumba®,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
1,Monday,18:00 - 19:00,Nepean Sportsplex,1701 Woodroffe Avenue,Zumba® Toning,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,Evening,'August 31 to December 20,FALSE
4,Thursday,10:00 - 11:00,Nepean Sportsplex,1701 Woodroffe Avenue,Zumba® Toning,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Group Fitness,Adult,AM,'August 31 to December 20,FALSE
2,Tuesday,15:30 - 16:30,Nepean Sportsplex,1701 Woodroffe Avenue,Basketball,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Gym Sport,Adult,PM,'August 31 to December 20,FALSE
3,Wednesday,07:00 - 08:00,Nepean Sportsplex,1701 Woodroffe Avenue,Basketball,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Gym Sport,Adult,AM,'August 31 to December 20,FALSE
3,Wednesday,15:30 - 16:30,Nepean Sportsplex,1701 Woodroffe Avenue,Basketball,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Gym Sport,Adult,PM,'August 31 to December 20,FALSE
4,Thursday,15:30 - 16:30,Nepean Sportsplex,1701 Woodroffe Avenue,Basketball,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Gym Sport,Adult,PM,'August 31 to December 20,FALSE
5,Friday,07:00 - 08:00,Nepean Sportsplex,1701 Woodroffe Avenue,Basketball,Other,Indoors,Yes,https://ottawa.ca/en/recreation-and-parks/facilities/place-listing/nepean-sportsplex,https://reservation.frontdesksuite.ca/rcfs/nepeansportsplex/Home/Index?Culture=en&PageId=b0d362a1-ba36-42ae-b1e0-feefaf43fe4c,West - Nepean,Gym Sport,Adult,AM,'August 31 to December 20,FALSE
